id,slug,title,status,visible,species,category,product_type,price,compare_at_price,cost,margin_pct,cj_product_id,supplier_name,supplier_status,variant_count,stock,us_stock,eu_stock,cn_stock,effective_stock,warehouse,us_available,shipping_days,weight,image_count,description_chars,quality_score,seo_tier,indexable,dedupe_key,duplicate_risk,views_90d,atc_90d,units_sold,revenue,s_margin,s_us_stock,s_shipping,s_problem,s_differentiation,s_spec,s_visual,s_ugc,s_bundle,s_return_risk,s_supplier,score_total,hard_gates,blocking_gates,role,evidence,inference
3a9792b2-5a43-4068-81a2-8ce2f4cad9f1,pawhut-turtle-tank-kit-turtle-aquarium-with-basking-platform-water-pump-filter-3a97,Reptile Terrarium Habitat – Turtle Kit with Basking Platform & Filter,active,false,unknown,Reptile Terrariums,Pet Supplies > Reptile Supplies > Terrariums > Turtle Terrariums,91.99,115.99,52.82,42.6,2008055460314910721,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,2200,12,334,,C,true,pawhut turtle tank kit turtle aquarium with basking platform water pump filter layer design full view visually reptile habitat easy to clean and change water multi functional area,none-detected,0,0,0,0,8,6,10,0,1,2,8,4,2,0,3,44,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,RETIRE_CANDIDATE,"margin 42.6% (price 91.99, cost 52.82); stock us=0 eu=0 cn=0 effective=0; variant payload us=61 total=61; description 334 chars, quality_score=n/a; 12 gallery images + primary",column stock is 0 but CJ variant payload reports 61 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
ca67d0d6-4ced-40ab-80ee-443b1021ab92,compass-cat-scratching-post-cat-scratching-post-with-ball-interactive-training-ca67,Interactive Cat Scratching Post – Training Toy with Ball for Indoor Cats,inactive,false,cat,Cat Scratching Posts,Pet Supplies > Cat Supplies > Furniture > Scratching Post,46.99,58.99,23.5,50,1948265208917094402,CJ Dropshipping,discontinued,0,0,0,0,0,0,unknown,false,,179,4,286,88,B1,false,compass cat scratching post cat scratching post with ball interactive training sports mouse toy with ball cat scratching post cat grapple indoor cat sports interaction protection furniture,none-detected,0,0,0,0,8,0,2,3,4,7,6,4,5,3,2,44,UNRELIABLE_SUPPLIER|NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,3,RETIRE_CANDIDATE,"margin 50.0% (price 46.99, cost 23.5); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 286 chars, quality_score=88; 4 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: scratch; differentiators: furniture; inventory sync stale or never run
5d73fdde-a2ec-4194-9ced-55cbddeb55fa,dome-heated-cat-house-portable-and-waterproof-pet-shelter-for-kitty-in-winter-black,"Dome Heated Cat House Portable And Waterproof Pet Shelter For Kitty In Winter, Black",inactive,false,cat,Cat Houses,,108.99,135.99,62.27,42.9,2013088291896782849,CJ Dropshipping,discontinued,1,0,0,0,0,0,unknown,false,,1920,11,1032,,C,false,dome heated cat house portable and waterproof pet shelter for kitty in winter black,none-detected,0,0,0,0,8,0,2,3,1,3,8,7,5,3,4,44,UNRELIABLE_SUPPLIER|NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,3,RETIRE_CANDIDATE,"margin 42.9% (price 108.99, cost 62.27); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 1032 chars, quality_score=n/a; 11 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: waterproof; no quality/readiness score — spec confidence from copy length only
abb2ba75-2f39-4c19-94a9-c51a224d9b9d,cat-body-care,Cat Body Care,inactive,false,cat,Cat Toys,,9.99,12.49,3.19,68.1,2602241011341636300,CJ Dropshipping,discontinued,1,15145,0,0,15145,15145,CN,false,,,5,274,,C,false,,none-detected,0,0,0,0,13,5,2,0,1,2,6,4,5,4,2,44,UNRELIABLE_SUPPLIER|UNUSABLE_SHIPPING_PROMISE,1,RETIRE_CANDIDATE,"margin 68.1% (price 9.99, cost 3.19); stock us=0 eu=0 cn=15145 effective=15145; variant payload us=0 total=0; description 274 chars, quality_score=n/a; 5 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; no weight on record — damage risk partly inferred; inventory sync stale or never run
e4b8bb3e-7f42-42dd-a0bf-c741eb48e478,59-extra-tall-pet-gate-30-41-dog-gate-with-cat-door-1-4-narrow-gap-2-8-and-5-5-e4b8,Extra Tall Dog Safety Gate – 59-Inch Pet Barrier with Cat Door for Doorways & Hallways,active,false,both,Cat Toys,Pet Supplies > Multi-Pet Supplies > Safety > Safety Gates,247.99,315.99,165.18,33.4,2003456924961251330,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,15000,9,282,86,C,true,59 extra tall pet gate 3041 dog gate with cat door 14 narrow gap 28 and 55 extension for doorway hallway,none-detected,0,0,0,0,5,6,2,0,1,7,8,4,5,3,3,44,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 247.99, cost 165.18); stock us=0 eu=0 cn=0 effective=0; variant payload us=78 total=78; description 282 chars, quality_score=86; 9 gallery images + primary",column stock is 0 but CJ variant payload reports 78 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score
db3342b2-b864-4db8-ac5f-c1bc022da293,wooden-hamster-cage-habitat-32-in-clear-mice-rodents-small-animals-cage,Wooden Hamster Cage Habitat 32 In Clear Mice Rodents Small Animals Cage,active,false,unknown,Hamster Cages,Pet Supplies > Small Animal Supplies > Habitats > Cages,167.99,211.99,111.7,33.5,1993039939262771202,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,7900,6,947,,C,true,wooden hamster cage habitat 32 in clear mice rodents small animals cage,none-detected,0,0,0,0,5,6,2,0,4,3,8,7,2,3,4,44,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.5% (price 167.99, cost 111.7); stock us=0 eu=0 cn=0 effective=0; variant payload us=21 total=21; description 947 chars, quality_score=n/a; 6 gallery images + primary",column stock is 0 but CJ variant payload reports 21 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; differentiators: transparent; no quality/readiness score — spec confidence from copy length only
d6c4d5c9-0114-4660-b88a-9728d8938add,23-heavy-duty-dog-food-bowls-pet-elevated-feeding-station,"23"" Heavy Duty Dog Food Bowls Pet Elevated Feeding Station",active,false,dog,Dog Food & Treats,Pet Supplies > Dog Supplies > Feeding Supplies > Elevated Feeders,95.99,123.99,48.03,50,1991248747487596546,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,4300,9,940,,C,true,23 heavy duty dog food bowls pet elevated feeding station,none-detected,0,0,0,0,8,6,2,0,1,3,8,4,5,3,4,44,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,RETIRE_CANDIDATE,"margin 50.0% (price 95.99, cost 48.03); stock us=0 eu=0 cn=0 effective=0; variant payload us=161 total=161; description 940 chars, quality_score=n/a; 9 gallery images + primary",column stock is 0 but CJ variant payload reports 161 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
476b7f51-1994-4f77-ac77-55bea48149b3,3-in-1-pet-stroller-with-detachable-carrier-foldable-dog-stroller-with-storage-476b,Dog Carrier Stroller – 3-in-1 Foldable & Detachable Stroller for Small Dogs,inactive,false,dog,Dog Carriers,Pet Supplies > Dog Supplies > Carriers > Carrier Stroller,172.99,212.99,115.09,33.5,1960959397523931137,CJ Dropshipping,unknown,1,70,0,0,0,0,unknown,false,,5700,6,966,87,C,false,3 in 1 pet stroller with detachable carrier foldable dog stroller with storage basket cupholder for mini dogs gray,confirmed,0,0,0,0,5,0,2,3,3,8,8,4,5,3,2,43,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN|DUPLICATE,2,RETIRE_CANDIDATE,"margin 33.5% (price 172.99, cost 115.09); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 966 chars, quality_score=87; 6 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: shed; differentiators: foldable; inventory sync stale or never run
d348a8bc-202b-4de5-a7aa-816b96abbb17,39-portable-soft-sided-cat-carrier-cat-kennel-travel-dog-crate-with-divider-two-compartments-soft-cu," 39"" Portable Soft-Sided Cat Carrier, Cat Kennel, Travel Dog Crate with Divider, Two Compartments, Soft Cushions & Storage Bag, Easy to Fold, Blue",inactive,false,both,Cat Carriers,,168.99,209.99,96.68,42.8,2003450529858564098,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,5200,8,1036,,C,false,39 portable softsided cat carrier cat kennel travel dog crate with divider two compartments soft cushions  storage bag easy to fold blue,confirmed,0,0,0,0,8,6,2,0,0,3,8,4,5,3,4,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|DUPLICATE,3,RETIRE_CANDIDATE,"margin 42.8% (price 168.99, cost 96.68); stock us=0 eu=0 cn=0 effective=0; variant payload us=41 total=41; description 1036 chars, quality_score=n/a; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 41 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
0387d0d4-3d31-4581-959b-ab7430ae09ab,93inch-iron-with-four-hooks-with-bird-feeder-black-courtyard-bird-feeder,Bird Feeder – Decorative Iron Courtyard Design with Four Hooks,inactive,false,unknown,Bird Bowls & Feeders,Pet Supplies > Bird Supplies > Feeding Supplies > Bird Feeder,93.99,120.99,47.19,49.8,1998331488764268545,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,3500,19,1907,,C,false,93inch iron with four hooks with bird feeder black courtyard bird feeder,none-detected,0,0,0,0,8,6,2,0,1,4,8,4,5,3,2,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,RETIRE_CANDIDATE,"margin 49.8% (price 93.99, cost 47.19); stock us=0 eu=0 cn=0 effective=0; variant payload us=170 total=170; description 1907 chars, quality_score=n/a; 19 gallery images + primary",column stock is 0 but CJ variant payload reports 170 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
b6d36d9c-ab85-4331-9069-240920b287ca,wicker-dog-house-outdoor-with-canopy-rattan-dog-bed-with-water-resistant-cushion-raised-pet-bed-for-," Wicker Dog House Outdoor with Canopy, Rattan Dog Bed with Water-resistant Cushion, Raised Pet Bed for Small, Medium Breeds up to 66 lbs, 20"" in Length, Silver Wicker, Gray Cushion",active,false,dog,Dog Beds,Pet Supplies > Dog Supplies > Beds > Dog Beds,174.99,225.99,116.66,33.3,2003451778708385794,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,10700,9,274,,C,true,wicker dog house outdoor with canopy rattan dog bed with waterresistant cushion raised pet bed for small medium breeds up to 66 lbs 20 in length silver wicker gray cushion,none-detected,0,0,0,0,5,6,2,0,1,2,8,7,5,3,4,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.3% (price 174.99, cost 116.66); stock us=0 eu=0 cn=0 effective=0; variant payload us=92 total=92; description 274 chars, quality_score=n/a; 9 gallery images + primary",column stock is 0 but CJ variant payload reports 92 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
815ab98c-c075-4960-8b86-0d593e818f1f,large-bird-cage-with-width-for-wingspan,Large Bird Cage with . Width for Wingspan,inactive,false,unknown,Bird Cages,,230.99,280.99,153.88,33.4,1991249518729879554,CJ Dropshipping,unavailable,3,0,0,0,0,0,none,false,,14000,10,4000,,C,false,large bird cage with  width for wingspan,none-detected,0,0,0,0,5,6,2,0,1,4,8,7,5,3,2,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 230.99, cost 153.88); stock us=0 eu=0 cn=0 effective=0; variant payload us=383 total=383; description 4000 chars, quality_score=n/a; 10 gallery images + primary",column stock is 0 but CJ variant payload reports 383 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
fc946fb9-20b9-431e-94f5-afa554de0fda,pet-cat-winter-and-summer-clothing-for-medium-sized-dogs-flannel-transformation-clothing-supplies-fo,GetPawsy Pet Flannel Transformation Costume - Winter and Summer Clothing for Medium Dogs,inactive,false,dog,Dog Grooming,,29.95,37.99,11.99,60,2010996793371566082,CJ Dropshipping,discontinued,1,63925,0,0,63925,63925,CN,false,,200,9,284,,C,false,pet cat winter and summer clothing for mediumsized dogs  flannel transformation clothing supplies for apparel,none-detected,0,0,0,0,11,5,2,0,1,2,8,4,5,3,2,43,UNRELIABLE_SUPPLIER|UNUSABLE_SHIPPING_PROMISE,1,RETIRE_CANDIDATE,"margin 60.0% (price 29.95, cost 11.99); stock us=0 eu=0 cn=63925 effective=63925; variant payload us=0 total=0; description 284 chars, quality_score=n/a; 9 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
80a7dcbe-f1e8-4468-8e89-c700399fd412,46-x-24-a-frame-outdoor-rabbit-hutch,"46"" x 24"" A-Frame Outdoor Rabbit Hutch",inactive,false,unknown,Rabbit Cages,,179.99,226.99,119.79,33.4,1991249779177328641,CJ Dropshipping,unavailable,2,0,0,0,0,0,none,false,,8850,9,1130,,C,false,46 x 24 aframe outdoor rabbit hutch,none-detected,0,0,0,0,5,6,2,0,1,3,8,7,5,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 179.99, cost 119.79); stock us=0 eu=0 cn=0 effective=0; variant payload us=397 total=397; description 1130 chars, quality_score=n/a; 9 gallery images + primary",column stock is 0 but CJ variant payload reports 397 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
62a59e26-a6dd-4ddf-80c9-af48da4d78ed,lassot-portable-pull-out-water-bowl-for-dogs-large-capacity-perfect-for-camping-62a5,Portable Dog Water Bowl – Large Capacity Pull-Out for Travel & Hiking,inactive,false,dog,Dog Bowls & Feeders,Pet Supplies > Dog Supplies > Feeding & Watering Supplies > Dog Water Bowls,57.49,72.99,28.74,50,1993151386771283970,CJ Dropshipping,discontinued,1,0,0,0,0,0,unknown,false,,600,23,277,86,B1,false,lassot portable pullout water bowl for dogs large capacity perfect for camping hiking beach trips road trips and park walks,none-detected,0,0,0,0,11,0,2,0,1,7,8,4,5,3,2,43,UNRELIABLE_SUPPLIER|NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,3,RETIRE_CANDIDATE,"margin 50.0% (price 57.49, cost 28.74); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 277 chars, quality_score=86; 23 gallery images + primary",no shipping window on record — conservative shipping score; inventory sync stale or never run
5614323c-116a-49e2-8672-f6ccb0dee66b,5-tier-hamster-cage-mice-habitat-rat-habitat-with-openable-top,5-Tier Hamster Cage Mice Habitat Rat Habitat with Openable Top,inactive,false,unknown,Hamster Cages,,167.99,210.99,112,33.3,1991252872528912385,CJ Dropshipping,unavailable,2,0,0,0,0,0,none,false,,9600,13,4000,,C,false,5tier hamster cage mice habitat rat habitat with openable top,confirmed,0,0,0,0,5,6,2,0,3,4,8,7,5,0,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN|DUPLICATE,4,RETIRE_CANDIDATE,"margin 33.3% (price 167.99, cost 112); stock us=0 eu=0 cn=0 effective=0; variant payload us=318 total=318; description 4000 chars, quality_score=n/a; 13 gallery images + primary",column stock is 0 but CJ variant payload reports 318 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; differentiators: transparent; no quality/readiness score — spec confidence from copy length only
b76d3afb-567b-447d-8bbb-07d62ba6cb08,pearl-design-pet-sofa-for-medium-and-large-sized-dogs-pet-bed-with-cushion-and-solid-wood-legs-dark-," Pearl Design Pet Sofa for Medium and Large Sized Dogs, Pet Bed with Cushion and Solid Wood Legs, Dark Blue",active,false,dog,Dog Toys,,229.99,286.99,153.18,33.4,2003455144555376641,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,10700,9,274,,A,true,pearl design pet sofa for medium and large sized dogs pet bed with cushion and solid wood legs dark blue,none-detected,0,0,0,0,5,6,2,0,1,2,8,7,5,3,4,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 229.99, cost 153.18); stock us=0 eu=0 cn=0 effective=0; variant payload us=26 total=26; description 274 chars, quality_score=n/a; 9 gallery images + primary",column stock is 0 but CJ variant payload reports 26 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
3d7a3c94-aeba-4e9e-919b-2fe65ba60147,2-in-1-pet-bike-trailer-for-small-dogs-road-visibility-dog-stroller-bicycle-carrier-weather-strong-b-1,"2-in-1 Pet Bike Trailer for Small Dogs, Road-Visibility Dog Stroller Bicycle Carrier, Weather-Strong Bike Wagon Trailer Sidecar Attachment, Red",inactive,false,dog,Dog Carriers,,249.99,315.99,166.52,33.4,2003450791228534785,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,15400,8,1035,,C,false,2in1 pet bike trailer for small dogs roadvisibility dog stroller bicycle carrier weatherstrong bike wagon trailer sidecar attachment red,none-detected,0,0,0,0,5,6,2,0,1,3,8,7,5,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 249.99, cost 166.52); stock us=0 eu=0 cn=0 effective=0; variant payload us=53 total=53; description 1035 chars, quality_score=n/a; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 53 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
d7baf590-affa-403f-ba96-58b298ba652d,dog-outdoor-leash-high-density-nylon,Dog Leash – High-Density Nylon Outdoor Walking Lead for Dogs,active,true,unknown,Dog Collars & Leashes,Pet Supplies > Dog Supplies > Collars & Leashes > Leash,9.99,12.49,2.08,79.2,2603200131451604000,CJ Dropshipping,available,1,175317,0,0,175317,175317,CN,false,,150,1,218,76,B1,true,,none-detected,34,3,0,0,15,5,2,0,1,6,2,2,5,3,2,43,UNUSABLE_SHIPPING_PROMISE|INSUFFICIENT_SPECS,1,RETIRE_CANDIDATE,"margin 79.2% (price 9.99, cost 2.08); stock us=0 eu=0 cn=175317 effective=175317; variant payload us=0 total=0; description 218 chars, quality_score=76; 1 gallery images + primary",no shipping window on record — conservative shipping score; inventory sync stale or never run
45d9e415-8db8-42d8-9a5e-d6abaaf4c5ff,wicker-dog-house-outdoor-with-canopy-rattan-dog-bed-with-water-resistant-cushion-raised-dog-bed-for-," Wicker Dog House Outdoor with Canopy, Rattan Dog Bed with Water-resistant Cushion, Raised Dog Bed for Small, Medium Dogs up to 66 lbs, 19.75"" in Length, Brown Wicker, White Cushion",inactive,false,dog,Dog Beds,,179.99,227.99,119.98,33.3,2003451482145927170,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,10700,8,1000,,C,false,wicker dog house outdoor with canopy rattan dog bed with waterresistant cushion raised dog bed for small medium dogs up to 66 lbs 1975 in length brown wicker white cushion,none-detected,0,0,0,0,5,6,2,0,1,3,8,7,5,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.3% (price 179.99, cost 119.98); stock us=0 eu=0 cn=0 effective=0; variant payload us=70 total=70; description 1000 chars, quality_score=n/a; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 70 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
5e82deac-0e1b-443c-8d59-a091932b7e0f,portable-and-breathable-small-dog-and-cat-portable-pet-travel-bag-for-carrying-on-the-go-and-in-the-,Portable And Breathable Small Dog And Cat Portable Pet Travel Bag For Carrying On The Go And In The Vehicle,inactive,false,both,Dog Houses,,47.49,59.99,18.99,60,2012150299431665665,CJ Dropshipping,discontinued,1,0,0,0,0,0,none,false,,800,18,276,,C,false,portable and breathable small dog and cat portable pet travel bag for carrying on the go and in the vehicle,none-detected,0,0,0,0,13,0,2,0,1,2,8,7,5,3,2,43,UNRELIABLE_SUPPLIER|NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,3,RETIRE_CANDIDATE,"margin 60.0% (price 47.49, cost 18.99); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 276 chars, quality_score=n/a; 18 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
9f93c821-cc09-4494-bb31-c7ba7ca9f780,48-rolling-t-stand-bird-training-activity-playground-with-perch-1,"48"" Rolling T-Stand Bird Training Activity Playground With Perch",inactive,false,unknown,Bird Accessories,,127.99,162.99,73.12,42.9,1991249249480728578,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,6450,8,991,,C,false,48 rolling tstand bird training activity playground with perch,none-detected,0,0,0,0,8,6,2,0,1,3,8,7,2,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,RETIRE_CANDIDATE,"margin 42.9% (price 127.99, cost 73.12); stock us=0 eu=0 cn=0 effective=0; variant payload us=304 total=304; description 991 chars, quality_score=n/a; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 304 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
6389cac7-be02-4f42-b463-f68416781033,wooden-dog-training-place-board-dog-training-platform-with-ladder-pet-agility-system-for-indoor-outd," Wooden Dog Training Place Board, Dog Training Platform with Ladder, Pet Agility System for Indoor Outdoor, Gray",inactive,false,dog,Dog Training,,155.99,201.99,103.83,33.4,2003457497176322049,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,6200,8,898,,C,false,wooden dog training place board dog training platform with ladder pet agility system for indoor outdoor gray,none-detected,0,0,0,0,5,6,2,0,1,3,8,7,5,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.4% (price 155.99, cost 103.83); stock us=0 eu=0 cn=0 effective=0; variant payload us=25 total=25; description 898 chars, quality_score=n/a; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 25 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
9fa5dd31-b3de-4cf6-adff-7bf4c419fcf9,1pcs-rustic-style-cast-iron-vintage-water-pump-round-bird-feeder-outdoor-garden-balcony-decorative-w,1pcs Rustic Style Cast Iron Vintage Water Pump Round Bird Feeder Outdoor Garden Balcony Decorative Water Feeder And Family Table Storage Tray Valentine's Day Easter Birthday Gift For Bird Lovers,inactive,false,unknown,Bird Bowls & Feeders,,53.95,69.99,26.92,50.1,1943954776627195905,CJ Dropshipping,discontinued,1,0,0,0,0,0,unknown,false,,1100,12,1924,,C,false,1pcs rustic style cast iron vintage water pump round bird feeder outdoor garden balcony decorative water feeder and family table storage tray valentines day easter birthday gift for bird lovers,none-detected,0,0,0,0,11,0,2,0,1,4,8,7,5,3,2,43,UNRELIABLE_SUPPLIER|NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,3,RETIRE_CANDIDATE,"margin 50.1% (price 53.95, cost 26.92); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 1924 chars, quality_score=n/a; 12 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
f6b8db89-d763-48dc-9dce-972b609651bd,pet-carrier-backpack-expandable-cat-dog-carrier-with-front-back-extension-breathable-mesh-travel-bac,"Pet Carrier Backpack, Expandable Cat Dog Carrier With Front & Back Extension, Breathable Mesh Travel Backpack For Small Dogs Cats, Soft-Sided Pet Backpack Holds Up To 26 Lbs",active,false,both,Dog Carriers,Pet Supplies > Multi-Pet Supplies > Travel & Transport > Pet Carriers,89.99,112.99,51.49,42.8,1989161368003518465,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,3000,12,1027,,C,true,pet carrier backpack expandable cat dog carrier with front  back extension breathable mesh travel backpack for small dogs cats softsided pet backpack holds up to 26 lbs,none-detected,0,0,0,0,8,6,2,0,1,3,8,4,5,3,3,43,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,RETIRE_CANDIDATE,"margin 42.8% (price 89.99, cost 51.49); stock us=0 eu=0 cn=0 effective=0; variant payload us=100 total=100; description 1027 chars, quality_score=n/a; 12 gallery images + primary",column stock is 0 but CJ variant payload reports 100 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
8cc4e183-430c-4ccd-9b5c-b6056bafd262,outdoor-cat-tunnel,Interactive Cat Tunnel – Collapsible Play Tube for Cats,inactive,false,cat,Cat Trees & Condos,Pet Supplies > Cat Supplies > Houses > Cat Tunnel,175.99,219.99,117.59,33.2,2013828727129616385,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,1000,6,341,,B1,false,outdoor cat tunnel,none-detected,0,0,0,0,5,6,2,0,1,2,8,7,5,3,3,42,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.2% (price 175.99, cost 117.59); stock us=0 eu=0 cn=0 effective=0; variant payload us=230 total=230; description 341 chars, quality_score=n/a; 6 gallery images + primary",column stock is 0 but CJ variant payload reports 230 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
18028997-901a-40b8-8790-9e7b3ec558bf,foldable-dog-stroller-pet-travel-cart,GetPawsy Portable Dog Stroller – Foldable Travel Carrier for Dogs,active,false,dog,Dog Travel,Pet Supplies > Dog Supplies > Travel Supplies > Pet Strollers,396.99,481.99,264.94,33.3,2013829819170308098,CJ Dropshipping,available,0,0,0,0,0,0,none,false,,1000,6,704,89,A,false,dog stroller pet stroller,none-detected,37,22,0,0,5,0,2,0,4,8,8,7,2,3,3,42,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.3% (price 396.99, cost 264.94); stock us=0 eu=0 cn=0 effective=0; variant payload us=0 total=0; description 704 chars, quality_score=89; 6 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: foldable
